"Plot Title: 10530420"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10530420, SEN S/N: 10530420)","Coupler Detached (LGR S/N: 10530420)","Coupler Attached (LGR S/N: 10530420)","Stopped (LGR S/N: 10530420)","End Of File (LGR S/N: 10530420)"
494,07/26/20 03:15:00 PM,3.722,,,,
495,07/26/20 03:30:00 PM,3.696,,,,
496,07/26/20 03:45:00 PM,3.670,,,,
497,07/26/20 04:00:00 PM,3.643,,,,
498,07/26/20 04:15:00 PM,3.670,,,,
499,07/26/20 04:30:00 PM,3.696,,,,
500,07/26/20 04:45:00 PM,3.722,,,,
501,07/26/20 05:00:00 PM,3.749,,,,
502,07/26/20 05:15:00 PM,3.801,,,,
503,07/26/20 05:30:00 PM,3.801,,,,
504,07/26/20 05:45:00 PM,3.775,,,,
505,07/26/20 06:00:00 PM,3.749,,,,
506,07/26/20 06:15:00 PM,3.722,,,,
507,07/26/20 06:30:00 PM,3.749,,,,
508,07/26/20 06:45:00 PM,3.775,,,,
509,07/26/20 07:00:00 PM,3.775,,,,
510,07/26/20 07:15:00 PM,3.775,,,,
511,07/26/20 07:30:00 PM,3.722,,,,
512,07/26/20 07:45:00 PM,3.696,,,,
513,07/26/20 08:00:00 PM,3.670,,,,
514,07/26/20 08:15:00 PM,3.643,,,,
515,07/26/20 08:30:00 PM,3.617,,,,
516,07/26/20 08:45:00 PM,3.591,,,,
517,07/26/20 09:00:00 PM,3.564,,,,
518,07/26/20 09:15:00 PM,3.538,,,,
519,07/26/20 09:30:00 PM,3.485,,,,
520,07/26/20 09:45:00 PM,3.459,,,,
521,07/26/20 10:00:00 PM,3.433,,,,
522,07/26/20 10:15:00 PM,3.380,,,,
523,07/26/20 10:30:00 PM,3.354,,,,
524,07/26/20 10:45:00 PM,3.327,,,,
525,07/26/20 11:00:00 PM,3.274,,,,
526,07/26/20 11:15:00 PM,3.248,,,,
